date_heure_debut,total_requested_volume_SA,total_requested_volume_DA,total_activated_volume_SA,total_activated_volume_DA,settlement_price_previous,settlement_price_current,total_volume_submitted_offers,total_volume_filtered_offers
2026-07-14T04:00:00+02:00,,,,,,,68,
2026-07-14T04:15:00+02:00,,,,,,,,
2026-07-14T04:30:00+02:00,,,,,,,60,
2026-07-14T04:45:00+02:00,,,,,,,,
2026-07-14T05:00:00+02:00,,,,,,,60,
2026-07-14T05:15:00+02:00,,,,,,,46,
2026-07-14T05:30:00+02:00,,,,,,,46,
2026-07-14T05:45:00+02:00,,,,,,,,
2026-07-14T06:00:00+02:00,,,,,,,45,
2026-07-14T06:15:00+02:00,,,,,,,30,
2026-07-14T06:30:00+02:00,,,,,,,29,
2026-07-14T06:45:00+02:00,,,,,,,,
2026-07-14T07:00:00+02:00,,,,,,,,
2026-07-14T07:15:00+02:00,,,,,,,,
2026-07-14T07:30:00+02:00,,,,,,,,
2026-07-14T07:45:00+02:00,,,,,,,,
2026-07-14T08:00:00+02:00,,,,,,,,
2026-07-14T08:15:00+02:00,,,,,,,,
2026-07-14T08:30:00+02:00,,,,,,,154,
2026-07-14T08:45:00+02:00,,,,,,,178,
2026-07-14T09:00:00+02:00,,,,,,,206,
2026-07-14T09:15:00+02:00,,,,,,,229,
2026-07-14T09:30:00+02:00,,,,,,,,
2026-07-14T09:45:00+02:00,,,,,,,339,
2026-07-14T10:00:00+02:00,,,,,,,370,
2026-07-14T10:15:00+02:00,,,,,,,,
2026-07-14T10:30:00+02:00,,,,,,,430,
2026-07-14T10:45:00+02:00,,,,,,,,
2026-07-14T11:00:00+02:00,,,,,,,487,
2026-07-14T11:15:00+02:00,,,,,,,515,
2026-07-14T11:30:00+02:00,,,,,,,537,
2026-07-14T11:45:00+02:00,,,,,,,,
2026-07-14T12:00:00+02:00,,,,,,,,
2026-07-14T12:15:00+02:00,,,,,,,492,
2026-07-14T12:30:00+02:00,,,,,,,500,
2026-07-14T12:45:00+02:00,,,,,,,,
2026-07-14T13:00:00+02:00,,,,,,,,
2026-07-14T13:15:00+02:00,,,,,,,,
2026-07-14T13:30:00+02:00,,,,,,,,
2026-07-14T13:45:00+02:00,,,,,,,643,
2026-07-14T14:00:00+02:00,,,,,,,,
2026-07-14T14:15:00+02:00,,,,,,,641,
2026-07-14T14:30:00+02:00,,,,,,,635,
2026-07-14T14:45:00+02:00,,,,,,,633,
2026-07-14T15:00:00+02:00,,,,,,,625,
2026-07-14T15:15:00+02:00,,,,,,,613,
2026-07-14T15:30:00+02:00,,,,,,,595,
2026-07-14T15:45:00+02:00,,,,,,,580,
2026-07-14T16:00:00+02:00,,,,,,,,
2026-07-14T16:15:00+02:00,,,,,,,537,
2026-07-14T16:30:00+02:00,,,,,,,510,
2026-07-14T16:45:00+02:00,,,,,,,,
2026-07-14T17:00:00+02:00,,,,,,,,
2026-07-14T17:15:00+02:00,,,,,,,,
2026-07-14T17:30:00+02:00,,,,,,,397,
2026-07-14T17:45:00+02:00,,,,,,,368,
2026-07-14T18:00:00+02:00,,,,,,,337,
2026-07-14T18:15:00+02:00,,,,,,,,
2026-07-14T18:30:00+02:00,,,,,,,,
2026-07-14T18:45:00+02:00,,,,,,,,
2026-07-14T19:00:00+02:00,,,,,,,204,
2026-07-14T19:15:00+02:00,,,,,,,175,
2026-07-14T19:30:00+02:00,,,,,,,111,
2026-07-14T19:45:00+02:00,,,,,,,92,
2026-07-14T20:00:00+02:00,,,,,,,,
2026-07-14T20:15:00+02:00,,,,,,,58,
2026-07-14T20:30:00+02:00,,,,,,,43,
2026-07-14T20:45:00+02:00,,,,,,,28,
2026-07-14T21:00:00+02:00,,,,,,,10,
2026-07-14T21:15:00+02:00,,,,,,,10,
2026-07-14T21:30:00+02:00,,,,,,,9,
2026-07-14T21:45:00+02:00,,,,,,,10,
2026-07-14T22:00:00+02:00,,,,,,,,
2026-07-14T22:15:00+02:00,,,,,,,14,
2026-07-14T22:30:00+02:00,,,,,,,,
2026-07-14T22:45:00+02:00,,,,,,,,
2026-07-14T23:00:00+02:00,,,,,,,42,
2026-07-14T23:15:00+02:00,,,,,,,42,
2026-07-14T23:30:00+02:00,,,,,,,42,
2026-07-14T23:45:00+02:00,,,,,,,,
2026-07-15T00:00:00+02:00,,,,,,,52,
2026-07-15T00:15:00+02:00,,,,,,,,
2026-07-15T00:30:00+02:00,,,,,,,,
2026-07-15T00:45:00+02:00,,,,,,,,
2026-07-15T01:00:00+02:00,,,,,,,66,
2026-07-15T01:15:00+02:00,,,,,,,,
2026-07-15T01:30:00+02:00,,,,,,,,
2026-07-15T01:45:00+02:00,,,,,,,,
2026-07-15T02:00:00+02:00,,,,,,,71,
2026-07-15T02:15:00+02:00,,,,,,,,
2026-07-15T02:30:00+02:00,,,,,,,,
2026-07-15T02:45:00+02:00,,,,,,,71,
2026-07-15T03:00:00+02:00,,,,,,,,
2026-07-15T03:15:00+02:00,,,,,,,,
2026-07-15T03:30:00+02:00,,,,,,,,
2026-07-15T03:45:00+02:00,,,,,,,,
2026-07-15T04:00:00+02:00,,,,,,,66,
2026-07-15T04:15:00+02:00,,,,,,,,
2026-07-15T04:30:00+02:00,,,,,,,58,
2026-07-15T04:45:00+02:00,,,,,,,,
2026-07-15T05:00:00+02:00,,,,,,,59,
2026-07-15T05:15:00+02:00,,,,,,,44,
2026-07-15T05:30:00+02:00,,,,,,,44,
2026-07-15T05:45:00+02:00,,,,,,,,
2026-07-15T06:00:00+02:00,,,,,,,46,
2026-07-15T06:15:00+02:00,,,,,,,31,
2026-07-15T06:30:00+02:00,,,,,,,31,
2026-07-15T06:45:00+02:00,,,,,,,,
2026-07-15T07:00:00+02:00,,,,,,,,
2026-07-15T07:15:00+02:00,,,,,,,,
2026-07-15T07:30:00+02:00,,,,,,,,
2026-07-15T07:45:00+02:00,,,,,,,,
2026-07-15T08:00:00+02:00,,,,,,,,
2026-07-15T08:15:00+02:00,,,,,,,,
2026-07-15T08:30:00+02:00,,,,,,,151,
2026-07-15T08:45:00+02:00,,,,,,,171,
2026-07-15T09:00:00+02:00,,,,,,,198,
2026-07-15T09:15:00+02:00,,,,,,,222,
2026-07-15T09:30:00+02:00,,,,,,,,
2026-07-15T09:45:00+02:00,,,,,,,321,
2026-07-15T10:00:00+02:00,,,,,,,352,
2026-07-15T10:15:00+02:00,,,,,,,,
2026-07-15T10:30:00+02:00,,,,,,,411,
2026-07-15T10:45:00+02:00,,,,,,,,
2026-07-15T11:00:00+02:00,,,,,,,450,
2026-07-15T11:15:00+02:00,,,,,,,452,
2026-07-15T11:30:00+02:00,,,,,,,467,
2026-07-15T11:45:00+02:00,,,,,,,,
2026-07-15T12:00:00+02:00,,,,,,,,
2026-07-15T12:15:00+02:00,,,,,,,428,
2026-07-15T12:30:00+02:00,,,,,,,435,
2026-07-15T12:45:00+02:00,,,,,,,,
2026-07-15T13:00:00+02:00,,,,,,,,
2026-07-15T13:15:00+02:00,,,,,,,,
2026-07-15T13:30:00+02:00,,,,,,,,
2026-07-15T13:45:00+02:00,568,,567.01,,,,568,
2026-07-15T14:00:00+02:00,,,,,,,,
2026-07-15T14:15:00+02:00,562,,562,,,,562,
2026-07-15T14:30:00+02:00,,,,,,,562,
2026-07-15T14:45:00+02:00,,,,,,,558,
2026-07-15T15:00:00+02:00,,,,,,,,
2026-07-15T15:15:00+02:00,,,,,,,543,
2026-07-15T15:30:00+02:00,,,,,,,533,
2026-07-15T15:45:00+02:00,,,,,,,524,
2026-07-15T16:00:00+02:00,,,,,,,,
2026-07-15T16:15:00+02:00,,,,,,,499,
2026-07-15T16:30:00+02:00,,,,,,,486,
2026-07-15T16:45:00+02:00,,,,,,,,
2026-07-15T17:00:00+02:00,,,,,,,,
2026-07-15T17:15:00+02:00,,,,,,,,
2026-07-15T17:30:00+02:00,,,,,,,383,
2026-07-15T17:45:00+02:00,,,,,,,353,
2026-07-15T18:00:00+02:00,,,,,,,325,
2026-07-15T18:15:00+02:00,,,,,,,,
2026-07-15T18:30:00+02:00,,,,,,,,
2026-07-15T18:45:00+02:00,,,,,,,,
2026-07-15T19:00:00+02:00,,,,,,,208,
2026-07-15T19:15:00+02:00,,,,,,,177,
2026-07-15T19:30:00+02:00,,,,,,,113,
2026-07-15T19:45:00+02:00,,,,,,,940,
2026-07-15T20:00:00+02:00,,,,,,,,
2026-07-15T20:15:00+02:00,,,,,,,579,402
2026-07-15T20:30:00+02:00,,,,,,,562,
2026-07-15T20:45:00+02:00,,,,,,,547,
2026-07-15T21:00:00+02:00,,,,,,,544,
2026-07-15T21:15:00+02:00,,,,,,,544,
2026-07-15T21:30:00+02:00,,,,,,,544,
2026-07-15T21:45:00+02:00,,,,,,,496,
2026-07-15T22:00:00+02:00,,,,,,,,
2026-07-15T22:15:00+02:00,,,,,,,566,
2026-07-15T22:30:00+02:00,,,,,,,,
2026-07-15T22:45:00+02:00,,,,,,,,
2026-07-15T23:00:00+02:00,,,,,,,602,
2026-07-15T23:15:00+02:00,,,,,,,,
2026-07-15T23:30:00+02:00,,,,,,,42,
2026-07-15T23:45:00+02:00,,,,,,,,
2026-07-16T00:00:00+02:00,,,,,,,37,
2026-07-16T00:15:00+02:00,,,,,,,,
2026-07-16T00:30:00+02:00,,,,,,,44,
2026-07-16T00:45:00+02:00,,,,,,,,
2026-07-16T01:00:00+02:00,,,,,,,52,
2026-07-16T01:15:00+02:00,,,,,,,,
2026-07-16T01:30:00+02:00,,,,,,,,
2026-07-16T01:45:00+02:00,,,,,,,,
2026-07-16T02:00:00+02:00,,,,,,,,
2026-07-16T02:15:00+02:00,,,,,,,,
2026-07-16T02:30:00+02:00,,,,,,,,
2026-07-16T02:45:00+02:00,,,,,,,58,
2026-07-16T03:00:00+02:00,,,,,,,,
2026-07-16T03:15:00+02:00,,,,,,,55,
2026-07-16T03:30:00+02:00,,,,,,,,
2026-07-16T03:45:00+02:00,,,,,,,55,
2026-07-16T04:00:00+02:00,,,,,,,55,
2026-07-16T04:15:00+02:00,,,,,,,,
2026-07-16T04:30:00+02:00,,,,,,,47,
2026-07-16T04:45:00+02:00,,,,,,,,
2026-07-16T05:00:00+02:00,,,,,,,48,
2026-07-16T05:15:00+02:00,,,,,,,38,
2026-07-16T05:30:00+02:00,,,,,,,37,
2026-07-16T05:45:00+02:00,,,,,,,,
2026-07-16T06:00:00+02:00,,,,,,,,
2026-07-16T06:15:00+02:00,,,2,,,,967,583
2026-07-16T06:30:00+02:00,,,2,,,,967,
2026-07-16T06:45:00+02:00,,,,,,,,
2026-07-16T07:00:00+02:00,,,,,,,,
2026-07-16T07:15:00+02:00,,,,,,,,
2026-07-16T07:30:00+02:00,,,,,,,,
2026-07-16T07:45:00+02:00,,,,,,,,
2026-07-16T08:00:00+02:00,,,,,,,1049,204
2026-07-16T08:15:00+02:00,,,,,,,489,189
2026-07-16T08:30:00+02:00,,,,,,,721,714
2026-07-16T08:45:00+02:00,,,,,,,895,889
2026-07-16T09:00:00+02:00,,,,,,,837,830
2026-07-16T09:15:00+02:00,,,,,,,864,858
2026-07-16T09:30:00+02:00,,,,,,,,
2026-07-16T09:45:00+02:00,,,,,,,324,37
2026-07-16T10:00:00+02:00,,,,,,,351,
2026-07-16T10:15:00+02:00,,,,,,,,
2026-07-16T10:30:00+02:00,,,,,,,399,129
2026-07-16T10:45:00+02:00,,,,,,,,
2026-07-16T11:00:00+02:00,,,,,,,444,
2026-07-16T11:15:00+02:00,,,,,,,447,
2026-07-16T11:30:00+02:00,,,,,,,461,
2026-07-16T11:45:00+02:00,,,,,,,,
2026-07-16T12:00:00+02:00,,,,,,,,
2026-07-16T12:15:00+02:00,,,,,,,409,6
2026-07-16T12:30:00+02:00,,,,,,,419,6
2026-07-16T12:45:00+02:00,,,,,,,,
2026-07-16T13:00:00+02:00,,,,,,,,
2026-07-16T13:15:00+02:00,,,,,,,530,5
2026-07-16T13:30:00+02:00,,,,,,,,
2026-07-16T13:45:00+02:00,,,,,,,529,5
2026-07-16T14:00:00+02:00,,,,,,,,
2026-07-16T14:15:00+02:00,,,,,,,512,5
2026-07-16T14:30:00+02:00,,,,,,,507,5
2026-07-16T14:45:00+02:00,,,,,,,496,5
2026-07-16T15:00:00+02:00,,,,,,,488,5
2026-07-16T15:15:00+02:00,,,,,,,480,5
2026-07-16T15:30:00+02:00,,,,,,,461,5
2026-07-16T15:45:00+02:00,,,,,,,452,4
2026-07-16T16:00:00+02:00,,,,,,,438,3
2026-07-16T16:15:00+02:00,,,,,,,423,3
2026-07-16T16:30:00+02:00,,,,,,,,
2026-07-16T16:45:00+02:00,,,,,,,,
2026-07-16T17:00:00+02:00,,,,,,,,
2026-07-16T17:15:00+02:00,,,,,,,,
2026-07-16T17:30:00+02:00,,,,,,,313,2
2026-07-16T17:45:00+02:00,,,,,,,293,2
2026-07-16T18:00:00+02:00,,,,,,,269,2
2026-07-16T18:15:00+02:00,,,,,,,,
2026-07-16T18:30:00+02:00,,,,,,,,
2026-07-16T18:45:00+02:00,,,,,,,,
2026-07-16T19:00:00+02:00,,,,,,,852,2
2026-07-16T19:15:00+02:00,,,,,,,,
2026-07-16T19:30:00+02:00,,,,,,,780,1
2026-07-16T19:45:00+02:00,,,,,,,762,1
2026-07-16T20:00:00+02:00,,,,,,,761,
2026-07-16T20:15:00+02:00,,,,,,,,
2026-07-16T20:30:00+02:00,,,,,,,740,
2026-07-16T20:45:00+02:00,,,,,,,729,
2026-07-16T21:00:00+02:00,,,,,,,725,
2026-07-16T21:15:00+02:00,,,,,,,726,
2026-07-16T21:30:00+02:00,,,,,,,,
2026-07-16T21:45:00+02:00,,,,,,,571,
2026-07-16T22:00:00+02:00,,,,,,,,
2026-07-16T22:15:00+02:00,,,,,,,,
2026-07-16T22:30:00+02:00,,,,,,,,
2026-07-16T22:45:00+02:00,,,,,,,,
2026-07-16T23:00:00+02:00,,,,,,,,
2026-07-16T23:15:00+02:00,,,,,,,35,
2026-07-16T23:30:00+02:00,,,,,,,35,
2026-07-16T23:45:00+02:00,,,,,,,,
2026-07-17T00:00:00+02:00,,,,,,,39,
2026-07-17T00:15:00+02:00,,,,,,,,
2026-07-17T00:30:00+02:00,,,,,,,46,
2026-07-17T00:45:00+02:00,,,,,,,,
2026-07-17T01:00:00+02:00,,,,,,,53,
2026-07-17T01:15:00+02:00,,,,,,,,
2026-07-17T01:30:00+02:00,,,,,,,,
2026-07-17T01:45:00+02:00,,,,,,,,
2026-07-17T02:00:00+02:00,,,,,,,,
2026-07-17T02:15:00+02:00,,,,,,,,
2026-07-17T02:30:00+02:00,,,,,,,,
2026-07-17T02:45:00+02:00,,,,,,,58,
2026-07-17T03:00:00+02:00,,,,,,,,
2026-07-17T03:15:00+02:00,,,,,,,54,
2026-07-17T03:30:00+02:00,,,,,,,,
2026-07-17T03:45:00+02:00,,,,,,,54,
2026-07-17T04:00:00+02:00,,,,,,,54,
2026-07-17T04:15:00+02:00,,,,,,,,
2026-07-17T04:30:00+02:00,,,,,,,47,
2026-07-17T04:45:00+02:00,,,,,,,,
2026-07-17T05:00:00+02:00,,,,,,,46,
2026-07-17T05:15:00+02:00,,,,,,,36,
2026-07-17T05:30:00+02:00,,,,,,,36,
2026-07-17T05:45:00+02:00,,,,,,,,
2026-07-17T06:00:00+02:00,,,,,,,,
2026-07-17T06:15:00+02:00,,,,,,,968,
2026-07-17T06:30:00+02:00,,,,,,,968,3
2026-07-17T06:45:00+02:00,,,,,,,,
2026-07-17T07:00:00+02:00,,,,,,,,
2026-07-17T07:15:00+02:00,,,,,,,,
2026-07-17T07:30:00+02:00,,,,,,,,
2026-07-17T07:45:00+02:00,,,,,,,,
2026-07-17T08:00:00+02:00,,,,,,,1041,2
2026-07-17T08:15:00+02:00,,,,,,,1063,2
2026-07-17T08:30:00+02:00,,,,,,,1082,3
2026-07-17T08:45:00+02:00,,,,,,,1102,89
2026-07-17T09:00:00+02:00,,,,,,,744,4
2026-07-17T09:15:00+02:00,,,,,,,202,4
2026-07-17T09:30:00+02:00,,,,,,,,
2026-07-17T09:45:00+02:00,,,,,,,289,226
2026-07-17T10:00:00+02:00,,,,,,,320,6
2026-07-17T10:15:00+02:00,,,,,,,644,
2026-07-17T10:30:00+02:00,,,,,,,375,88
2026-07-17T10:45:00+02:00,,,,,,,,
2026-07-17T11:00:00+02:00,,,,,,,424,7
2026-07-17T11:15:00+02:00,,,,,,,463,7
2026-07-17T11:30:00+02:00,,,,,,,486,7
2026-07-17T11:45:00+02:00,,,,,,,,
2026-07-17T12:00:00+02:00,,,,,,,,
2026-07-17T12:15:00+02:00,,,,,,,454,8
2026-07-17T12:30:00+02:00,,,,,,,462,8
2026-07-17T12:45:00+02:00,,,,,,,,
2026-07-17T13:00:00+02:00,,,,,,,,
2026-07-17T13:15:00+02:00,,,,,,,576,8
2026-07-17T13:30:00+02:00,,,,,,,,
2026-07-17T13:45:00+02:00,,,,,,,587,8
2026-07-17T14:00:00+02:00,,,,,,,,
2026-07-17T14:15:00+02:00,,,,,,,585,8
2026-07-17T14:30:00+02:00,,,,,,,580,8
2026-07-17T14:45:00+02:00,,,,,,,569,8
2026-07-17T15:00:00+02:00,,,,,,,560,8
2026-07-17T15:15:00+02:00,,,,,,,549,8
2026-07-17T15:30:00+02:00,,,,,,,527,7
2026-07-17T15:45:00+02:00,,,,,,,501,7
2026-07-17T16:00:00+02:00,,,,,,,485,7
2026-07-17T16:15:00+02:00,,,,,,,470,7
2026-07-17T16:30:00+02:00,,,,,,,,
2026-07-17T16:45:00+02:00,,,,,,,,
2026-07-17T17:00:00+02:00,,,,,,,,
2026-07-17T17:15:00+02:00,,,,,,,,
2026-07-17T17:30:00+02:00,,,,,,,384,5
2026-07-17T17:45:00+02:00,,,,,,,366,5
2026-07-17T18:00:00+02:00,,,,,,,340,4
2026-07-17T18:15:00+02:00,,,,,,,,
2026-07-17T18:30:00+02:00,,,,,,,,
2026-07-17T18:45:00+02:00,,,,,,,,
2026-07-17T19:00:00+02:00,,,,,,,1112,2
2026-07-17T19:15:00+02:00,,,,,,,,
2026-07-17T19:30:00+02:00,,,,,,,1020,2
2026-07-17T19:45:00+02:00,,,,,,,995,77
2026-07-17T20:00:00+02:00,,,,,,,984,
2026-07-17T20:15:00+02:00,,,,,,,,
2026-07-17T20:30:00+02:00,,,,,,,951,259
2026-07-17T20:45:00+02:00,,,,,,,935,247
2026-07-17T21:00:00+02:00,,,,,,,931,
2026-07-17T21:15:00+02:00,,,,,,,931,726
2026-07-17T21:30:00+02:00,,,,,,,,
2026-07-17T21:45:00+02:00,,,,,,,772,
2026-07-17T22:00:00+02:00,,,,,,,,
2026-07-17T22:15:00+02:00,,,,,,,,
2026-07-17T22:30:00+02:00,,,,,,,,
2026-07-17T22:45:00+02:00,,,,,,,,
2026-07-17T23:00:00+02:00,,,,,,,,
2026-07-17T23:15:00+02:00,,,,,,,32,
2026-07-17T23:30:00+02:00,,,,,,,32,
2026-07-17T23:45:00+02:00,,,,,,,25,
2026-07-18T00:00:00+02:00,,,,,,,36,
2026-07-18T00:15:00+02:00,,,,,,,,
2026-07-18T00:30:00+02:00,,,,,,,43,
2026-07-18T00:45:00+02:00,,,,,,,,
2026-07-18T01:00:00+02:00,,,,,,,49,
2026-07-18T01:15:00+02:00,,,,,,,,
2026-07-18T01:30:00+02:00,,,,,,,,
2026-07-18T01:45:00+02:00,,,,,,,,
2026-07-18T02:00:00+02:00,,,,,,,,
2026-07-18T02:15:00+02:00,,,,,,,,
2026-07-18T02:30:00+02:00,,,,,,,,
2026-07-18T02:45:00+02:00,7,,,,,,55,48
2026-07-18T03:00:00+02:00,,,,,,,,
2026-07-18T03:15:00+02:00,,,,,,,51,44
2026-07-18T03:30:00+02:00,,,,,,,,
2026-07-18T03:45:00+02:00,,,,,,,51,44
2026-07-18T04:00:00+02:00,,,,,,,51,44
2026-07-18T04:15:00+02:00,,,,,,,,
2026-07-18T04:30:00+02:00,,,,,,,45,38
2026-07-18T04:45:00+02:00,,,,,,,,
2026-07-18T05:00:00+02:00,,,,,,,46,39
2026-07-18T05:15:00+02:00,,,,,,,36,29
2026-07-18T05:30:00+02:00,,,,,,,37,30
2026-07-18T05:45:00+02:00,,,,,,,,
2026-07-18T06:00:00+02:00,,,,,,,,
2026-07-18T06:15:00+02:00,7,,,,,,10,3
2026-07-18T06:30:00+02:00,7,,,,,,10,3
2026-07-18T06:45:00+02:00,,,,,,,,
2026-07-18T07:00:00+02:00,,,,,,,,
2026-07-18T07:15:00+02:00,,,,,,,,
2026-07-18T07:30:00+02:00,,,,,,,,
2026-07-18T07:45:00+02:00,,,,,,,,
2026-07-18T08:00:00+02:00,,,,,,,107,101
2026-07-18T08:15:00+02:00,,,,,,,131,116
2026-07-18T08:30:00+02:00,,,,,,,156,150
2026-07-18T08:45:00+02:00,,,,,,,181,172
2026-07-18T09:00:00+02:00,,,,,,,208,203
2026-07-18T09:15:00+02:00,,,,,,,236,230
2026-07-18T09:30:00+02:00,,,,,,,,
2026-07-18T09:45:00+02:00,,,,,,,335,282
2026-07-18T10:00:00+02:00,,,,,,,371,312
2026-07-18T10:15:00+02:00,,,,,,,,
2026-07-18T10:30:00+02:00,,,,,,,429,358
2026-07-18T10:45:00+02:00,,,,,,,,
2026-07-18T11:00:00+02:00,,,,,,,480,401
2026-07-18T11:15:00+02:00,145,,,,,,505,360
2026-07-18T11:30:00+02:00,,,,,,,559,326
2026-07-18T11:45:00+02:00,,,,,,,,
2026-07-18T12:00:00+02:00,,,,,,,,
2026-07-18T12:15:00+02:00,375,,,,,,525,8
2026-07-18T12:30:00+02:00,478,,88.01,,,,534,8
2026-07-18T12:45:00+02:00,,,,,,,,
2026-07-18T13:00:00+02:00,,,,,,,,
2026-07-18T13:15:00+02:00,,,,,,,642,8
2026-07-18T13:30:00+02:00,,,,,,,,
2026-07-18T13:45:00+02:00,,,,,,,644,366
2026-07-18T14:00:00+02:00,,,,,,,,
2026-07-18T14:15:00+02:00,,,,,,,642,458
2026-07-18T14:30:00+02:00,,,,,,,641,362
2026-07-18T14:45:00+02:00,,,,,,,640,232
2026-07-18T15:00:00+02:00,630,,442,,,,638,8
2026-07-18T15:15:00+02:00,319,,,,,,620,8
2026-07-18T15:30:00+02:00,,,,,,,611,8
2026-07-18T15:45:00+02:00,,,,,,,599,8
2026-07-18T16:00:00+02:00,577,,577.02,,,,584,7
2026-07-18T16:15:00+02:00,362,,61.99,,,,571,7
2026-07-18T16:30:00+02:00,,,,,,,,
2026-07-18T16:45:00+02:00,,,,,,,,
2026-07-18T17:00:00+02:00,,,,,,,,
2026-07-18T17:15:00+02:00,,,,,,,,
2026-07-18T17:30:00+02:00,,,,,,,487,5
2026-07-18T17:45:00+02:00,,,,,,,443,5
2026-07-18T18:00:00+02:00,,,,,,,412,4
2026-07-18T18:15:00+02:00,,,,,,,,
2026-07-18T18:30:00+02:00,,,,,,,,
2026-07-18T18:45:00+02:00,,,,,,,,
2026-07-18T19:00:00+02:00,271,,,,,,273,2
2026-07-18T19:15:00+02:00,,,,,,,,
2026-07-18T19:30:00+02:00,161,,,,,,163,2
2026-07-18T19:45:00+02:00,130,,,,,,131,1
2026-07-18T20:00:00+02:00,,,,,,,82,
2026-07-18T20:15:00+02:00,,,,,,,,
2026-07-18T20:30:00+02:00,,,,,,,54,
2026-07-18T20:45:00+02:00,,,,,,,39,
2026-07-18T21:00:00+02:00,11,,,,,,11,
2026-07-18T21:15:00+02:00,12,,,,,,12,
2026-07-18T21:30:00+02:00,,,,,,,,
2026-07-18T21:45:00+02:00,,,,,,,545,532
2026-07-18T22:00:00+02:00,,,,,,,,
2026-07-18T22:15:00+02:00,,,,,,,,
2026-07-18T22:30:00+02:00,,,,,,,,
2026-07-18T22:45:00+02:00,,,,,,,,
2026-07-18T23:00:00+02:00,,,,,,,,
2026-07-18T23:15:00+02:00,,,,,,,36,
2026-07-18T23:30:00+02:00,,,,,,,36,
2026-07-18T23:45:00+02:00,,,,,,,,
2026-07-19T00:00:00+02:00,,,,,,,41,
2026-07-19T00:15:00+02:00,,,,,,,,
2026-07-19T00:30:00+02:00,,,,,,,48,
2026-07-19T00:45:00+02:00,,,,,,,,
2026-07-19T01:00:00+02:00,,,,,,,56,
2026-07-19T01:15:00+02:00,,,,,,,,
2026-07-19T01:30:00+02:00,,,,,,,,
2026-07-19T01:45:00+02:00,,,,,,,,
2026-07-19T02:00:00+02:00,,,,,,,,
2026-07-19T02:15:00+02:00,,,,,,,,
2026-07-19T02:30:00+02:00,,,,,,,,
2026-07-19T02:45:00+02:00,,,,,,,61,
2026-07-19T03:00:00+02:00,,,,,,,,
2026-07-19T03:15:00+02:00,,,,,,,56,
2026-07-19T03:30:00+02:00,,,,,,,,
2026-07-19T03:45:00+02:00,,,,,,,56,
2026-07-19T04:00:00+02:00,,,,,,,56,
2026-07-19T04:15:00+02:00,,,,,,,,
2026-07-19T04:30:00+02:00,,,,,,,49,
2026-07-19T04:45:00+02:00,,,,,,,,
2026-07-19T05:00:00+02:00,,,,,,,50,
2026-07-19T05:15:00+02:00,,,,,,,40,
2026-07-19T05:30:00+02:00,,,,,,,40,
2026-07-19T05:45:00+02:00,,,,,,,,
2026-07-19T06:00:00+02:00,,,,,,,,
2026-07-19T06:15:00+02:00,,,,,,,13,
2026-07-19T06:30:00+02:00,,,,,,,13,
2026-07-19T06:45:00+02:00,,,,,,,,
2026-07-19T07:00:00+02:00,,,,,,,,
2026-07-19T07:15:00+02:00,,,,,,,,
2026-07-19T07:30:00+02:00,,,,,,,,
2026-07-19T07:45:00+02:00,,,,,,,,
2026-07-19T08:00:00+02:00,,,,,,,108,
2026-07-19T08:15:00+02:00,,,,,,,138,
2026-07-19T08:30:00+02:00,,,,,,,167,
2026-07-19T08:45:00+02:00,,,,,,,199,
2026-07-19T09:00:00+02:00,,,,,,,232,
2026-07-19T09:15:00+02:00,,,,,,,260,
2026-07-19T09:30:00+02:00,,,,,,,,
2026-07-19T09:45:00+02:00,,,,,,,372,
2026-07-19T10:00:00+02:00,,,,,,,406,
2026-07-19T10:15:00+02:00,,,,,,,,
2026-07-19T10:30:00+02:00,,,,,,,467,
2026-07-19T10:45:00+02:00,,,,,,,,
2026-07-19T11:00:00+02:00,,,,,,,518,
2026-07-19T11:15:00+02:00,,,,,,,544,
2026-07-19T11:30:00+02:00,,,,,,,565,
2026-07-19T11:45:00+02:00,,,,,,,,
2026-07-19T12:00:00+02:00,,,,,,,,
2026-07-19T12:15:00+02:00,,,,,,,488,144
2026-07-19T12:30:00+02:00,,,,,,,469,468
2026-07-19T12:45:00+02:00,,,,,,,,
2026-07-19T13:00:00+02:00,,,,,,,,
2026-07-19T13:15:00+02:00,,,,,,,591,522
2026-07-19T13:30:00+02:00,,,,,,,,
2026-07-19T13:45:00+02:00,,,,,,,595,595
2026-07-19T14:00:00+02:00,,,,,,,,
2026-07-19T14:15:00+02:00,,,,,,,593,593
2026-07-19T14:30:00+02:00,,,,,,,593,593
2026-07-19T14:45:00+02:00,,,,,,,590,590
2026-07-19T15:00:00+02:00,,,,,,,591,477
2026-07-19T15:15:00+02:00,,,,,,,584,541
2026-07-19T15:30:00+02:00,,,,,,,574,464
2026-07-19T15:45:00+02:00,,,,,,,565,530
2026-07-19T16:00:00+02:00,,,,,,,554,554
2026-07-19T16:15:00+02:00,,,,,,,553,
2026-07-19T16:30:00+02:00,,,,,,,,
2026-07-19T16:45:00+02:00,,,,,,,,
2026-07-19T17:00:00+02:00,,,,,,,,
2026-07-19T17:15:00+02:00,,,,,,,,
2026-07-19T17:30:00+02:00,,,,,,,471,
2026-07-19T17:45:00+02:00,368,,,,,,435,
2026-07-19T18:00:00+02:00,358,,,,,,402,
2026-07-19T18:15:00+02:00,,,,,,,,
